sysName,serviceName,releases,codeSize,entityNum,entityAttributeNum,aveEntityAttribute,controllerNum,interfaceNum,abstractClassNum,serviceClassNum,dtoObjectNum,APINum,APIVersionNum,maxParaNum,serviceImplCallNum,maxServiceCall,serviceCallPer,maxServiceCalled,serviceCalledPer,chatty
AphroraLetters-Springcloud,article,newest,2647,10,71,7.1,5,18,0,9,0,40,0,2,44,0,0,0,0,0
AphroraLetters-Springcloud,library,newest,1046,3,24,8,1,6,0,3,0,11,0,1,9,0,0,0,0,0
apollo,apollo-portal,v2.2.0,14028,45,173,3.844444444,32,32,2,6,2,110,1,8,0,0,0,0,0,0
apollo,apollo-portal,tag-oidc-debug-log,13519,43,158,3.674418605,32,32,2,6,2,109,1,8,29,0,0,0,0,0
apollo,apollo-portal,v2.1.0,13484,43,158,3.674418605,32,32,2,6,2,109,1,8,0,0,0,0,0,0
apollo,apollo-portal,v2.0.0,12954,42,150,3.571428571,32,32,2,6,2,101,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.9.0,12875,41,145,3.536585366,31,30,2,1,2,100,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.8.1,12366,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.8.2,12366,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.8.0,12365,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.7.1,11870,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.7.2,11870,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.7.0,11806,41,143,3.487804878,31,26,2,0,0,99,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.6.2,11276,40,135,3.375,30,26,2,0,0,96,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.6.0,11262,40,135,3.375,30,26,2,0,0,96,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.6.1,11262,40,135,3.375,30,26,2,0,0,96,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.5.1,10751,40,135,3.375,28,25,2,0,0,91,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.5.0,10750,40,135,3.375,28,25,2,0,0,91,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.4.0,10353,40,135,3.375,27,25,2,0,0,83,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.3.0,10272,40,135,3.375,27,25,2,0,0,82,1,8,0,0,0,0,0,0
apollo,apollo-portal,v1.2.0,9603,40,135,3.375,26,25,2,0,0,82,1,8,125,0,0,0,0,0
apollo,apollo-portal,v1.1.0,9558,41,140,3.414634146,26,25,2,0,0,81,1,8,122,0,0,0,0,0
apollo,apollo-portal,v1.1.1,9558,41,140,3.414634146,26,25,2,0,0,81,1,8,122,0,0,0,0,0
apollo,apollo-portal,v1.1.2,9558,41,140,3.414634146,26,25,2,0,0,81,1,8,122,0,0,0,0,0
apollo,apollo-portal,v1.0.0,8885,37,125,3.378378378,24,25,2,0,6,73,1,7,106,0,0,0,0,0
apollo,apollo-portal,v0.11.0,8884,37,125,3.378378378,24,25,2,0,6,73,1,7,106,0,0,0,0,0
apollo,apollo-portal,v0.9.1,8417,36,124,3.444444444,24,25,2,0,6,69,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.10.0,8416,36,124,3.444444444,24,25,2,0,6,69,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.10.1,8416,36,124,3.444444444,24,25,2,0,6,69,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.10.2,8416,36,124,3.444444444,24,25,2,0,6,69,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.9.0,8414,36,124,3.444444444,24,25,2,0,6,69,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.8.0,8141,35,119,3.4,23,24,2,0,6,68,1,7,93,0,0,0,0,0
apollo,apollo-portal,v0.7.0,7998,35,119,3.4,23,24,2,0,5,67,1,7,91,0,0,0,0,0
apollo,apollo-portal,0.6.2,7962,35,119,3.4,23,22,2,17,5,67,1,7,91,0,0,0,0,0
apollo,apollo-portal,v0.6.3,7962,35,119,3.4,23,22,2,0,5,67,1,7,91,0,0,0,0,0
apollo,apollo-portal,v0.6.0,7607,34,117,3.441176471,22,21,2,0,5,64,1,7,89,0,0,0,0,0
apollo,apollo-portal,v.0.5.0,7527,34,117,3.441176471,22,21,2,0,5,64,1,7,88,0,0,0,0,0
apollo,apollo-biz,v2.2.0,5112,17,84,4.941176471,0,23,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,tag-oidc-debug-log,4926,17,84,4.941176471,0,23,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v2.1.0,4926,17,84,4.941176471,0,23,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v2.0.0,4135,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.9.0,4074,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.8.0,4004,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.8.1,4004,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.8.2,4004,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.7.1,4001,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.7.2,4001,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.7.0,3995,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.6.0,3951,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.6.1,3951,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.6.2,3951,15,73,4.866666667,0,19,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.5.0,3807,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.5.1,3807,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.3.0,3802,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.4.0,3802,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.2.0,3730,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.1.0,3686,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.1.1,3686,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.1.2,3686,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v1.0.0,3656,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.11.0,3653,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.10.0,3602,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.10.1,3602,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.10.2,3602,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.9.0,3595,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.9.1,3595,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.7.0,3562,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.8.0,3562,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,0.6.2,3548,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.6.0,3548,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v0.6.3,3548,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-biz,v.0.5.0,3539,14,70,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0
apollo,apollo-configservice,v2.2.0,2608,0,0,0,6,2,1,5,0,7,0,10,0,0,0,0,0,0
apollo,apollo-configservice,tag-oidc-debug-log,2578,0,0,0,6,2,1,5,0,7,0,10,5,0,0,0,0,0
apollo,apollo-configservice,v2.1.0,2578,0,0,0,6,2,1,5,0,7,0,10,0,0,0,0,0,0
apollo,apollo-configservice,v2.0.0,2501,0,0,0,6,2,1,4,0,7,0,10,0,0,0,0,0,0
apollo,apollo-configservice,v1.9.0,2495,0,0,0,6,2,1,4,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.8.0,2462,0,0,0,6,2,1,3,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.8.1,2462,0,0,0,6,2,1,3,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.8.2,2462,0,0,0,6,2,1,3,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.7.1,2421,0,0,0,6,2,1,2,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.7.2,2421,0,0,0,6,2,1,2,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.7.0,2420,0,0,0,6,2,1,2,0,7,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.6.0,2363,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.6.1,2363,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.6.2,2363,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-common,v2.2.0,2105,4,20,5,1,4,4,0,17,3,0,0,0,0,0,0,0,0
apollo,apollo-common,v2.0.0,2096,4,20,5,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,tag-oidc-debug-log,2069,4,20,5,1,4,4,0,17,3,0,0,0,0,0,0,0,0
apollo,apollo-common,v2.1.0,2069,4,20,5,1,4,4,0,17,3,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.9.0,2055,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-configservice,v1.5.0,2039,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.5.1,2039,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-common,v1.6.0,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.6.1,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.6.2,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.7.0,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.7.1,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.7.2,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.8.0,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.8.1,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.8.2,2034,4,19,4.75,1,4,5,0,17,4,0,0,0,0,0,0,0,0
apollo,apollo-configservice,v1.3.0,2028,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.4.0,2028,0,0,0,5,1,1,0,0,6,0,9,0,0,0,0,0,0
apollo,apollo-configservice,v1.2.0,2019,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v1.0.0,2013,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.10.0,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.10.1,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.10.2,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.9.0,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.9.1,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v1.1.2,2012,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v0.11.0,2010,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v1.1.0,2007,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-configservice,v1.1.1,2007,0,0,0,5,1,1,0,0,6,0,9,9,0,0,0,0,0
apollo,apollo-common,v1.5.0,1989,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.5.1,1989,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.3.0,1986,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.4.0,1986,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.11.0,1983,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.0.0,1977,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.10.0,1962,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.10.1,1962,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.10.2,1962,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.9.1,1962,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.2.0,1950,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.1.0,1949,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.1.1,1949,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v1.1.2,1949,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.9.0,1927,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,0.6.2,1885,4,19,4.75,1,4,5,0,16,5,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.6.3,1885,4,19,4.75,1,4,5,0,16,5,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.7.0,1881,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.8.0,1881,4,19,4.75,1,4,5,0,16,4,0,0,0,0,0,0,0,0
apollo,apollo-common,v.0.5.0,1876,4,19,4.75,1,4,5,0,16,5,0,0,0,0,0,0,0,0
apollo,apollo-common,v0.6.0,1876,4,19,4.75,1,4,5,0,16,5,0,0,0,0,0,0,0,0
apollo,apollo-configservice,0.6.2,1681,0,0,0,5,0,0,3,0,6,0,8,9,0,0,0,0,0
apollo,apollo-configservice,v.0.5.0,1681,0,0,0,5,0,0,0,0,6,0,8,9,0,0,0,0,0
apollo,apollo-configservice,v0.6.0,1681,0,0,0,5,0,0,0,0,6,0,8,9,0,0,0,0,0
apollo,apollo-configservice,v0.6.3,1681,0,0,0,5,0,0,0,0,6,0,8,9,0,0,0,0,0
apollo,apollo-configservice,v0.7.0,1681,0,0,0,5,0,0,0,0,6,0,8,9,0,0,0,0,0
apollo,apollo-configservice,v0.8.0,1681,0,0,0,5,0,0,0,0,6,0,8,9,0,0,0,0,0
apollo,apollo-adminservice,0.6.2,1613,0,0,0,15,0,0,0,0,50,0,9,95,0,0,0,0,0
apollo,apollo-adminservice,v2.1.0,1613,0,0,0,15,0,0,0,0,50,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v2.2.0,1588,0,0,0,15,0,0,0,0,50,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v2.0.0,1569,0,0,0,14,0,0,0,0,46,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.9.0,1536,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.8.0,1529,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.8.1,1529,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.8.2,1529,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.7.1,1515,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.7.2,1515,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.7.0,1424,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.6.0,1420,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.6.1,1420,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.6.2,1420,0,0,0,14,0,0,0,0,44,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.3.0,1350,0,0,0,13,0,0,0,0,39,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.4.0,1350,0,0,0,13,0,0,0,0,39,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.5.0,1346,0,0,0,13,0,0,0,0,39,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.5.1,1346,0,0,0,13,0,0,0,0,39,0,9,0,0,0,0,0,0
apollo,apollo-adminservice,v1.2.0,1313,0,0,0,13,0,0,0,0,40,0,9,86,0,0,0,0,0
apollo,apollo-adminservice,v1.1.0,1298,0,0,0,13,0,0,0,0,40,0,9,84,0,0,0,0,0
apollo,apollo-adminservice,v1.1.1,1298,0,0,0,13,0,0,0,0,40,0,9,84,0,0,0,0,0
apollo,apollo-adminservice,v1.1.2,1298,0,0,0,13,0,0,0,0,40,0,9,84,0,0,0,0,0
apollo,apollo-adminservice,v0.11.0,1277,0,0,0,13,0,0,0,0,40,0,9,81,0,0,0,0,0
apollo,apollo-adminservice,v1.0.0,1277,0,0,0,13,0,0,0,0,40,0,9,81,0,0,0,0,0
apollo,apollo-adminservice,v0.10.0,1267,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.10.1,1267,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.10.2,1267,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.9.0,1267,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.9.1,1267,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,0.6.2,1263,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.6.3,1263,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.7.0,1262,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.8.0,1262,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v0.6.0,1150,0,0,0,13,0,0,0,0,39,0,9,79,0,0,0,0,0
apollo,apollo-adminservice,v.0.5.0,1142,0,0,0,13,0,0,0,0,39,0,9,78,0,0,0,0,0
bactrian,frontendsvr,newest,839,4,16,4,2,4,0,2,0,14,0,3,6,0,0,0,0,0
bactrian,customers-service,newest,231,0,0,0,1,1,0,1,0,5,0,2,7,0,0,0,0,0
bactrian,users-service,newest,162,2,10,5,1,2,0,1,0,1,0,1,1,0,0,0,0,0
charge-pile-saas-system,jingli-system,newest,12000,16,130,8.125,29,60,1,30,0,111,0,8,217,1,0.333333333,0,0,0
charge-pile-saas-system,jingli-api,newest,1362,8,81,10,0,3,0,0,0,5,0,2,0,0,0,3,0.666666667,0
charge-pile-saas-system,jingli-auth,newest,325,0,0,0,1,0,0,0,0,4,0,1,6,3,0.333333333,0,0,0
congomall,bff-service,newest,3396,4,24,6,7,18,0,7,46,43,0,5,25,0,0,0,0,0
congomall,order-service,newest,1278,13,95,7.307692308,1,9,0,1,10,7,0,1,6,0,0,0,0,0
congomall,product-service-job,newest,1267,19,111,5.842105263,4,11,0,3,9,8,0,1,4,0,0,0,0,0
congomall,congomall-customer-user,newest,1208,19,62,3.263157895,3,12,1,2,7,9,0,2,5,0,0,0,0,0
congomall,message-service,newest,771,12,48,4,2,11,0,2,2,3,0,1,3,0,0,0,0,0
congomall,pay-service,newest,663,15,52,3.466666667,2,6,4,1,1,2,0,1,2,0,0,0,0,0
congomall,cart-service,newest,579,4,24,6,1,3,0,1,9,7,0,1,9,0,0,0,0,0
congomall,basics-data-service,newest,251,3,12,4,1,3,0,2,1,4,0,1,0,0,0,0,0,0
DentalAppointment,personal-info-service,newest,1104,3,30,10,3,8,0,3,4,23,0,9,24,0,0,0,0,0
DentalAppointment,hospital-manage-service,newest,951,18,39,2.166666667,5,7,0,5,22,12,0,3,0,0,0,0,0,0
DentalAppointment,appointment-service,newest,868,1,9,9,1,4,0,1,9,6,0,1,6,0,0,0,0,0
DentalAppointment,approval-service,newest,519,4,18,4.5,1,4,0,1,0,6,0,5,5,0,0,0,0,0
DentalAppointment,message-service,newest,320,2,10,5,2,4,0,0,0,6,0,1,4,0,0,0,0,0
DentalAppointment,auth-service,newest,202,0,0,0,1,1,0,1,0,4,0,1,0,0,0,0,0,0
exam-ning-springcloud-v1,exam-ning-system-exam,newest,2100,5,67,13.4,4,6,0,0,0,19,0,4,0,0,0,0,0,0
exam-ning-springcloud-v1,exam-ning-system-user,newest,2073,5,56,11.2,4,5,0,0,0,26,0,3,0,0,0,0,0,0
exam-ning-springcloud-v1,exam-ning-auth,newest,445,0,0,0,1,0,0,1,0,3,0,2,0,0,0,0,0,0
food-processing-company-microservices,EMPLOYEE-SERVICE,newest,184,1,5,5,1,3,0,1,3,2,0,1,0,0,0,0,0,0
food-processing-company-microservices,DEPARTMENT-SERVICE,newest,134,1,4,4,2,2,0,1,1,2,0,1,0,0,0,0,0,0
geocoder-microservices,geocoderLocal-service,newest,267,0,0,0,1,3,0,1,0,1,0,4,1,0,0,0,0,0
goodsKill,goodskill-service-provider,v2.7.0,2195,10,66,6.6,3,22,0,0,8,19,0,3,10,0,0,12,0.166666667,0
goodsKill,goodskill-service-provider,v2.7.4,2195,10,66,6.6,3,22,0,0,8,19,0,3,10,0,0,12,0.166666667,0
goodsKill,goodskill-web,v2.7.0,1806,0,0,0,9,0,0,0,4,68,0,4,56,12,0.166666667,0,0,1
goodsKill,goodskill-web,v2.7.4,1806,0,0,0,9,0,0,0,4,68,0,4,56,12,0.166666667,0,0,1
goodsKill,es-service-provider,v2.7.0,289,1,6,6,2,3,0,1,1,5,0,1,0,1,0.166666667,0,0,0
goodsKill,es-service-provider,v2.7.4,289,1,6,6,1,3,0,1,1,5,0,1,0,1,0.166666667,0,0,0
goodsKill,mongo-service-provider,v2.7.0,166,2,15,7.5,1,2,0,0,2,3,0,1,3,0,0,1,0.166666667,0
goodsKill,mongo-service-provider,v2.7.4,166,2,15,7.5,1,2,0,0,2,3,0,1,3,0,0,1,0.166666667,0
gouyan-cloud,gouyan-movie,newest,355,0,0,0,7,0,0,0,0,23,0,2,43,0,0,0,0,0
gouyan-cloud,gouyan-auth,newest,244,0,0,0,5,0,0,0,0,19,0,2,29,0,0,0,0,0
gouyan-cloud,gouyan-cinema,newest,168,0,0,0,3,0,0,0,0,10,0,2,17,0,0,0,0,0
gouyan-cloud,gouyan-hall,newest,137,0,0,0,2,0,0,0,0,6,0,2,13,0,0,0,0,0
gouyan-cloud,gouyan-bill,newest,114,0,0,0,1,0,0,0,0,4,0,1,10,0,0,0,0,0
gpmall,pay-service,newest,2370,2,26,13,0,7,2,2,6,0,0,0,0,0,0,0,0,0
gpmall,user-service,newest,1726,5,42,8.4,0,14,0,6,27,0,0,0,0,0,0,0,0,0
gpmall,order-services,newest,1691,5,52,10.4,0,14,3,2,19,0,0,0,0,0,0,0,0,0
gpmall,shopping-service,newest,1489,6,68,11.333,0,13,0,5,31,0,0,0,0,0,0,0,0,0
gpmall,comment-service,newest,1258,3,32,10.667,0,6,0,2,24,0,0,0,0,0,0,0,0,0
gpmall,gpmall-shopping,newest,743,0,0,0,8,0,0,0,0,16,0,4,21,0,0,0,0,0
gpmall,search-provider,newest,546,2,11,11,0,5,0,2,3,0,0,0,0,0,0,0,0,0
gpmall,coupon-service,newest,502,5,54,10.8,0,9,1,0,4,0,0,0,0,0,0,0,0,0
gpmall,gpmall-user,newest,301,0,0,0,6,0,0,6,0,9,0,3,9,0,0,0,0,0
gpmall,gpmall-cashier,newest,193,0,0,0,2,0,0,0,0,6,0,2,4,0,0,0,0,0
hackathon-java-api,order-service,newest,356,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0
hackathon-java-api,product-service,newest,260,0,0,0,2,2,0,0,0,7,1,1,0,0,0,0,0,0
hackathon-java-api,customer-service,newest,157,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0
ikeyit-services,product-service,newest,4759,15,126,8.4,7,13,0,0,24,39,0,5,51,0,0,0,0,0
ikeyit-services,trade-service,newest,4618,9,162,18,7,10,0,0,23,38,0,4,38,0,0,0,0,0
ikeyit-services,passport-service,newest,1635,6,36,6,4,7,0,1,10,14,0,6,15,0,0,0,0,0
jeepay,jeepay-payment,v2.2.0,12988,0,0,0,22,10,10,15,0,30,0,3,88,0,0,0,0,0
jeepay,jeepay-payment,v2.2.1,12988,0,0,0,22,10,10,15,0,30,0,3,88,0,0,0,0,0
jeepay,jeepay-payment,v2.2.2,12985,0,0,0,22,10,10,15,0,30,0,3,88,0,0,0,0,0
jeepay,jeepay-payment,v2.1.0,12848,0,0,0,22,10,10,15,0,30,0,3,88,0,0,0,0,0
jeepay,jeepay-payment,v2.0.0,12369,0,0,0,21,10,9,15,0,28,0,3,84,0,0,0,0,0
jeepay,jeepay-payment,v1.16.0,11722,0,0,0,20,9,8,15,0,27,0,3,74,0,0,0,0,0
jeepay,jeepay-payment,v1.15.0,11613,0,0,0,20,9,8,15,0,27,0,3,74,0,0,0,0,0
jeepay,jeepay-payment,v1.14.0,10343,0,0,0,20,9,8,14,0,27,0,3,71,0,0,0,0,0
jeepay,jeepay-payment,v1.13.0,10341,0,0,0,20,9,8,14,0,27,0,3,71,0,0,0,0,0
jeepay,jeepay-payment,v.11.0,9982,0,0,0,18,8,8,11,0,24,0,3,67,0,0,0,0,0
jeepay,jeepay-payment,v1.11.0,9982,0,0,0,18,8,8,11,0,24,0,3,67,0,0,0,0,0
jeepay,jeepay-payment,v1.12.0,9982,0,0,0,18,8,8,11,0,24,0,3,67,0,0,0,0,0
